id,marks
52069,47
52070,87
52071,40
52072,73
52073,25
52074,96
52075,100
52076,56
52077,16
52078,63
52079,27
52080,81
52081,63
52082,90
52083,76
52084,99
52085,60
52086,12
52087,12
52088,67
52089,60
52090,95
52091,96
52092,53
52093,35
52094,97
52095,80
52096,15
52097,71
52098,87
52099,76
52100,42
52101,6
52102,30
52103,47
52104,42
52105,69
52106,46
52107,13
52108,81
52109,9
52110,88
52111,3
52112,95
52113,33
52114,97
52115,84
52116,75
52117,23
52118,92
52119,42
52120,46
52121,11
52122,64
52123,21
52124,86
52125,58
52126,23
52127,8
52128,30
52129,84
52130,3
52131,31
52132,54
52133,51
52134,68
52135,90
52136,22
52137,68
52138,29
52139,36
52140,74
52141,58
52142,98
52143,19
52144,70
52145,78
52146,89
52147,47
52148,99
52149,47
52150,20
52151,2
52152,5
52153,1
52154,53
52155,2
52156,96
52157,4
52158,92
52159,51
52160,95
52161,11
52162,18
52163,86
52164,100
52165,67
52166,54
52167,23
52168,49
52169,37
52170,14
52171,69
52172,16
52173,3
52174,30
52175,73
52176,10
52177,31
52178,45
52179,56
52180,82
52181,38
52182,77
52183,40
52184,72
52185,83
52186,69
52187,86
52188,31
52189,65
52190,7
52191,33
52192,54
52193,45
52194,97
52195,100
52196,83
52197,54
52198,96
52199,7
52200,37
52201,55
52202,48
52203,58
52204,58
52205,85
52206,61
52207,4
52208,81
52209,57
52210,81
52211,79
52212,55
52213,45
52214,96
52215,10
52216,67
52217,16
52218,56
52219,40
52220,53
52221,83
52222,78
52223,14
52224,11
52225,37
52226,3
52227,84
52228,1
52229,58
52230,21
52231,66
52232,69
52233,80
52234,68
52235,47
52236,75
52237,64
52238,19
52239,37
52240,7
52241,31
52242,92
52243,19
52244,66
52245,69
52246,14
52247,40
52248,17
52249,99
52250,79
52251,43
52252,70
52253,85
52254,70
52255,36
52256,64
52257,49
52258,85
52259,67
52260,100
52261,50
52262,46
52263,80
52264,47
52265,52
52266,17
52267,98
52268,38
52269,51
52270,88
52271,16
52272,56
52273,35
52274,3
52275,34
52276,96
52277,17
52278,51
52279,15
52280,76
52281,89
52282,32
52283,25
52284,51
52285,27
52286,100
52287,2
52288,93
52289,48
52290,43
52291,25
52292,28
52293,69
52294,41
52295,81
52296,59
52297,12
52298,94
52299,82
52300,49
52301,79
52302,27
52303,81
52304,84
52305,37
52306,26
52307,83
52308,55
52309,70
52310,58
52311,42
52312,6
52313,55
52314,56
52315,2
52316,56
52317,75
52318,78
52319,34
52320,96
52321,27
52322,15
52323,68
52324,94
52325,46
52326,36
52327,53
52328,95
52329,33
52330,15
52331,98
52332,77
52333,15
52334,66
52335,87
52336,73
52337,83
52338,60
52339,90
52340,64
52341,13
52342,15
52343,12
52344,9
52345,48
52346,12
52347,44
52348,31
52349,38
52350,23
52351,55
52352,42
52353,5
52354,30
52355,57
52356,91
52357,67
52358,100
52359,25
52360,30
52361,85
52362,97
52363,72
52364,96
52365,10
52366,97
52367,41
52368,81
52369,88
52370,23
52371,10
52372,51
52373,84
52374,13
52375,47
52376,85
52377,100
52378,64
52379,55
52380,25
52381,21
52382,19
52383,10
52384,26
52385,56
52386,85
52387,30
52388,56
52389,3
52390,86
52391,86
52392,18
52393,51
52394,37
52395,83
52396,40
52397,80
52398,30
52399,37
52400,37
52401,85
52402,70
52403,75
52404,64
52405,3
52406,73
52407,54
52408,66
52409,5
52410,8
52411,87
52412,100
52413,83
52414,47
52415,21
52416,63
52417,90
52418,80
52419,60
52420,1
52421,84
52422,70
52423,54
52424,85
52425,93
52426,17
52427,98
52428,92
52429,71
52430,75
52431,48
52432,48
52433,54
52434,11
52435,58
52436,36
52437,92
52438,62
52439,35
52440,25
52441,42
52442,80
52443,56
52444,51
52445,50
52446,33
52447,22
52448,75
52449,28
52450,52
52451,22
52452,94
52453,13
52454,32
52455,51
52456,34
52457,49
52458,51
52459,1
52460,27
52461,10
52462,68
52463,32
52464,17
52465,74
52466,44
52467,41
52468,45
52469,35
52470,78
52471,52
52472,96
52473,30
52474,74
52475,77
52476,64
52477,22
52478,27
52479,67
52480,41
52481,91
52482,20
52483,30
52484,86
52485,92
52486,39
52487,44
52488,38
52489,86
52490,69
52491,1
52492,37
52493,39
52494,25
52495,42
52496,33
52497,63
52498,92
52499,2
52500,91
52501,5
52502,82
52503,9
52504,12
52505,78
52506,94
52507,6
52508,47
52509,40
52510,23
52511,39
52512,56
52513,95
52514,65
52515,85
52516,100
52517,71
52518,45
52519,66
52520,38
52521,24
52522,3
52523,40
52524,56
52525,100
52526,99
52527,69
52528,43
52529,31
52530,76
52531,31
52532,57
52533,67
52534,41
52535,27
52536,56
52537,13
52538,81
52539,32
52540,17
52541,75
52542,39
52543,65
52544,28
52545,53
52546,43
52547,78
52548,63
52549,63
52550,21
52551,15
52552,47
52553,12
52554,78
52555,17
52556,66
52557,27
52558,38
52559,32
52560,9
52561,83
52562,90
52563,77
52564,87
52565,93
52566,43
52567,58
52568,3
52569,37
52570,33
52571,100
52572,18
52573,86
52574,5
52575,62
52576,56
52577,90
52578,8
52579,17
52580,61
52581,84
52582,16
52583,31
52584,98
52585,87
52586,52
52587,49
52588,60
52589,23
52590,53
52591,80
52592,83
52593,52
52594,47
52595,33
52596,73
52597,52
52598,66
52599,86
52600,7
52601,27
52602,31
52603,7
52604,52
52605,83
52606,4
52607,45
52608,78
52609,11
52610,14
52611,31
52612,17
52613,15
52614,24
52615,72
52616,65
52617,40
52618,62
52619,12
52620,79
52621,46
52622,49
52623,52
52624,51
52625,44
52626,64
52627,4
52628,80
52629,8
52630,14
52631,68
52632,29
52633,50
52634,93
52635,22
52636,82
52637,33
52638,47
52639,33
52640,52
52641,93
52642,10
52643,25
52644,86
52645,46
52646,64
52647,34
52648,100
52649,63
52650,88
52651,78
52652,31
52653,31
52654,99
52655,19
52656,75
52657,40
52658,19
52659,93
52660,3
52661,85
52662,50
52663,54
52664,15
52665,63
52666,18
52667,30
52668,25
52669,84
52670,81
52671,5
52672,18
52673,65
52674,51
52675,8
52676,58
52677,58
52678,91
52679,71
52680,41
52681,30
52682,94
52683,23
52684,4
52685,30
52686,19
52687,75
52688,77
52689,48
52690,68
52691,24
52692,74
52693,24
52694,91
52695,93
52696,39
52697,45
52698,81
52699,48
52700,65
52701,58
52702,100
52703,12
52704,20
52705,63
52706,58
52707,43
52708,43
52709,52
52710,71
52711,81
52712,59
52713,18
52714,7
52715,91
52716,46
52717,39
52718,94
52719,20
52720,72
52721,54
52722,60
52723,38
52724,30
52725,39
52726,86
52727,22
52728,68
52729,41
52730,95
52731,16
52732,89
52733,7
52734,42
52735,55
52736,63
52737,32
52738,99
52739,25
52740,68
52741,52
52742,65
52743,91
52744,58
52745,68
52746,41
52747,20
52748,89
52749,30
52750,97
52751,8
52752,51
52753,14
52754,12
52755,58
52756,35
52757,9
52758,40
52759,34
52760,75
52761,99
52762,59
52763,86
52764,30
52765,3
52766,47
52767,18
52768,30
52769,98
52770,61
52771,52
52772,66
52773,75
52774,9
52775,81
52776,77
52777,3
52778,77
52779,46
52780,57
52781,1
52782,27
52783,14
52784,57
52785,6
52786,85
52787,1
52788,11
52789,43
52790,15
52791,31
52792,17
52793,66
52794,97
52795,51
52796,5
52797,40
52798,80
52799,24
52800,74
52801,66
52802,99
52803,81
52804,100
52805,51
52806,92
52807,2
52808,56
52809,6
52810,64
52811,86
52812,96
52813,10
52814,43
52815,85
52816,13
52817,48
52818,49
52819,92
52820,93
52821,44
52822,47
52823,34
52824,62
52825,73
52826,79
52827,66
52828,20
52829,49
52830,52
52831,6
52832,35
52833,7
52834,90
52835,44
52836,18
52837,20
52838,89
52839,37
52840,33
52841,14
52842,56
52843,22
52844,42
52845,85
52846,58
52847,31
52848,53
52849,22
52850,95
52851,54
52852,67
52853,64
52854,7
52855,13
52856,100
52857,47
52858,46
52859,81
52860,15
52861,26
52862,18
52863,66
52864,17
52865,98
52866,32
52867,80
52868,25
52869,19
52870,41
52871,83
52872,11
52873,13
52874,30
52875,42
52876,97
52877,97
52878,82
52879,80
52880,76
52881,41
52882,2
52883,45
52884,43
52885,1
52886,44
52887,84
52888,35
52889,6
52890,54
52891,7
52892,66
52893,12
52894,97
52895,54
52896,98
52897,20
52898,5
52899,24
52900,87
52901,74
52902,99
52903,32
52904,9
52905,33
52906,99
52907,97
52908,49
52909,30
52910,64
52911,37
52912,79
52913,44
52914,35
52915,47
52916,100
52917,67
52918,21
52919,67
52920,3
52921,94
52922,65
52923,26
52924,93
52925,89
52926,65
52927,78
52928,49
52929,86
52930,8
52931,48
52932,34
52933,54
52934,96
52935,4
52936,66
52937,8
52938,1
52939,36
52940,93
52941,35
52942,94
52943,41
52944,72
52945,23
52946,9
52947,59
52948,33
52949,67
52950,89
52951,25
52952,57
52953,52
52954,37
52955,89
52956,52
52957,67
52958,53
52959,22
52960,60
52961,10
52962,34
52963,55
52964,59
52965,52
52966,39
52967,41
52968,92
52969,33
52970,66
52971,21
52972,17
52973,6
52974,29
52975,50
52976,99
52977,38
52978,12
52979,46
52980,73
52981,70
52982,29
52983,72
52984,48
52985,28
52986,35
52987,26
52988,11
52989,73
52990,77
52991,29
52992,40
52993,20
52994,29
52995,74
52996,43
52997,19
52998,62
52999,38
53000,94
53001,81
53002,72
53003,19
53004,25
53005,5
53006,46
53007,48
53008,44
53009,100
53010,39
53011,70
53012,91
53013,17
53014,9
53015,74
53016,89
53017,72
53018,16
53019,47
53020,36
53021,6
53022,71
53023,23
53024,14
53025,92
53026,91
53027,10
53028,65
53029,45
53030,58
53031,46
53032,72
53033,33
53034,98
53035,26
53036,37
53037,86
53038,84
53039,54
53040,93
53041,17
53042,33
53043,19
53044,80
53045,14
53046,74
53047,13
53048,57
53049,2
53050,28
53051,36
53052,24
53053,96
53054,92
53055,55
53056,79
53057,96
53058,57
53059,92
53060,12
53061,5
53062,49
53063,75
53064,51
53065,58
53066,5
53067,5
53068,8
53069,95
53070,37
53071,88
53072,1
53073,74
53074,21
53075,89
53076,2
53077,29
53078,55
53079,45
53080,6
53081,9
53082,65
53083,97
53084,14
53085,67
53086,89
53087,59
53088,82
53089,38
53090,90
53091,48
53092,39
53093,49
53094,95
53095,68
53096,45
53097,49
53098,74
53099,51
53100,78
53101,71
53102,85
53103,100
53104,99
53105,70
53106,10
53107,43
53108,22
53109,80
53110,34
53111,38
53112,43
53113,82
53114,46
53115,25
53116,71
53117,57
53118,59
53119,75
53120,34
53121,83
53122,9
53123,5
53124,10
53125,82
53126,52
53127,99
53128,24
53129,99
53130,49
53131,93
53132,41
53133,63
53134,20
53135,77
53136,19
53137,70
53138,43
53139,73
53140,22
53141,94
53142,64
53143,34
53144,70
53145,53
53146,42
53147,44
53148,10
53149,95
53150,28
53151,96
53152,45
53153,75
53154,49
53155,48
53156,71
53157,11
53158,6
53159,27
53160,87
53161,27
53162,69
53163,43
53164,100
53165,78
53166,23
53167,36
53168,8
53169,4
53170,8
53171,61
53172,28
53173,16
53174,24
53175,95
53176,39
53177,22
53178,22
53179,81
53180,5
53181,50
53182,97
53183,74
53184,48
53185,6
53186,15
53187,36
53188,18
53189,70
53190,34
53191,21
53192,93
53193,15
53194,45
53195,48
53196,82
53197,26
53198,50
53199,38
53200,72
53201,62
53202,69
53203,37
53204,5
53205,82
53206,98
53207,69
53208,92
53209,58
53210,94
53211,41
53212,6
53213,22
53214,74
53215,26
53216,69
53217,17
53218,9
53219,29
53220,91
53221,17
53222,22
53223,24
53224,4
53225,14
53226,60
53227,55
53228,18
53229,11
53230,90
53231,34
53232,30
53233,91
53234,80
53235,77
53236,66
53237,36
53238,14
53239,86
53240,68
53241,82
53242,66
53243,45
53244,48
53245,43
53246,53
53247,52
53248,78
53249,63
53250,64
53251,14
53252,6
53253,68
53254,33
53255,100
53256,18
53257,90
53258,17
53259,72
53260,33
53261,83
53262,90
53263,28
53264,47
53265,86
53266,89
53267,37
53268,85
53269,27
53270,67
53271,30
53272,87
53273,42
53274,32
53275,67
53276,35
53277,90
53278,34
53279,74
53280,69
53281,53
53282,85
53283,16
53284,53
53285,7
53286,65
53287,23
53288,74
53289,79
53290,75
53291,99
53292,97
53293,33
53294,52
53295,46
53296,32
53297,3
53298,13
53299,41
53300,56
53301,6
53302,50
53303,86
53304,92
53305,40
53306,21
53307,82
53308,25
53309,55
53310,45
53311,87
53312,93
53313,18
53314,99
53315,17
53316,65
53317,65
53318,92
53319,22
53320,90
53321,36
53322,10
53323,75
53324,91
53325,60
53326,78
53327,29
53328,86
53329,44
53330,62
53331,54
53332,21
53333,89
53334,23
53335,49
53336,8
53337,39
53338,38
53339,88
53340,18
53341,41
53342,17
53343,69
53344,3
53345,67
53346,13
53347,58
53348,38
53349,31
53350,8
53351,35
53352,5
53353,75
53354,97
53355,89
53356,44
53357,71
53358,72
53359,66
53360,99
53361,44
53362,72
53363,52
53364,20
53365,35
53366,75
53367,56
53368,86
53369,2
53370,82
53371,38
53372,52
53373,32
53374,64
53375,64
53376,94
53377,11
53378,27
53379,18
53380,29
53381,33
53382,78
53383,98
53384,58
53385,88
53386,18
53387,77
53388,91
53389,9
53390,65
53391,70
53392,37
53393,13
53394,61
53395,91
53396,9
53397,98
53398,65
53399,82
53400,8
53401,7
53402,43
53403,32
53404,99
53405,100
53406,32
53407,52
53408,97
53409,14
53410,17
53411,17
53412,50
53413,31
53414,24
53415,25
53416,77
53417,10
53418,89
53419,100
53420,88
53421,83
53422,43
53423,22
53424,51
53425,69
53426,58
53427,28
53428,56
53429,20
53430,83
53431,39
53432,79
53433,98
53434,48
53435,28
53436,55
53437,85
53438,31
53439,94
53440,91
53441,43
53442,55
53443,89
53444,64
53445,8
53446,48
53447,59
53448,40
53449,1
53450,69
53451,19
53452,89
53453,70
53454,31
53455,95
53456,47
53457,29
53458,88
53459,29
53460,5
53461,37
53462,75
53463,85
53464,64
53465,2
53466,87
53467,55
53468,50
53469,90
53470,59
53471,18
53472,93
53473,79
53474,29
53475,60
53476,41
53477,61
53478,46
53479,99
53480,88
53481,82
53482,28
53483,64
53484,22
53485,14
53486,79
53487,92
53488,97
53489,88
53490,30
53491,94
53492,49
53493,82
53494,8
53495,50
53496,47
53497,68
53498,7
53499,48
53500,4
53501,44
53502,99
53503,11
53504,60
53505,41
53506,24
53507,78
53508,43
53509,18
53510,24
53511,85
53512,47
53513,18
53514,78
53515,39
53516,87
53517,4
53518,48
53519,59
53520,56
53521,70
53522,57
53523,83
53524,59
53525,82
53526,47
53527,73
53528,30
53529,55
53530,62
53531,74
53532,95
53533,99
53534,37
53535,61
53536,90
53537,7
53538,6
53539,17
53540,34
53541,85
53542,32
53543,34
53544,58
53545,45
53546,96
53547,25
53548,72
53549,65
53550,96
53551,67
53552,51
53553,87
53554,1
53555,24
53556,42
53557,97
53558,18
53559,21
53560,55
53561,7
53562,35
53563,52
53564,39
53565,26
53566,22
53567,92
53568,90
53569,24
53570,50
53571,62
53572,34
53573,4
53574,82
53575,26
53576,26
53577,66
53578,5
53579,40
53580,41
53581,16
53582,5
53583,70
53584,41
53585,23
53586,62
53587,92
53588,57
53589,100
53590,41
53591,47
53592,73
53593,76
53594,25
53595,45
53596,25
53597,36
53598,37
53599,34
53600,32
53601,62
53602,18
53603,56
53604,53
53605,66
53606,6
53607,39
53608,4
53609,53
53610,69
53611,78
53612,9
53613,100
53614,4
53615,10
53616,34
53617,13
53618,87
53619,98
53620,64
53621,56
53622,56
53623,16
53624,72
53625,58
53626,63
53627,70
53628,57
53629,29
53630,71
53631,25
53632,56
53633,43
53634,10
53635,69
53636,68
53637,93
53638,34
53639,79
53640,94
53641,4
53642,53
53643,96
53644,64
53645,17
53646,58
53647,66
53648,18
53649,40
53650,49
53651,42
53652,80
53653,35
53654,82
53655,57
53656,64
53657,43
53658,24
53659,81
53660,48
53661,38
53662,55
53663,48
53664,89
53665,19
53666,82
53667,85
53668,72
53669,59
53670,77
53671,41
53672,86
53673,7
53674,24
53675,88
53676,45
53677,77
53678,83
53679,41
53680,89
53681,12
53682,32
53683,42
53684,2
53685,16
53686,69
53687,63
53688,66
53689,64
53690,33
53691,30
53692,59
53693,83
53694,49
53695,75
53696,14
53697,54
53698,50
53699,20
53700,65
53701,28
53702,73
53703,47
53704,46
53705,76
53706,22
53707,1
53708,64
53709,31
53710,73
53711,12
53712,36
53713,23
53714,74
53715,38
53716,35
53717,36
53718,59
53719,59
53720,64
53721,40
53722,28
53723,20
53724,49
53725,79
53726,30
53727,71
53728,80
53729,15
53730,38
53731,44
53732,56
53733,38
53734,27
53735,25
53736,17
53737,51
53738,22
53739,56
53740,55
53741,12
53742,38
53743,42
53744,77
53745,42
53746,72
53747,20
53748,34
53749,21
53750,24
53751,82
53752,75
53753,100
53754,67
53755,67
53756,52
53757,1
53758,100
53759,24
53760,9
53761,71
53762,45
53763,45
53764,40
53765,56
53766,43
53767,74
53768,57
53769,2
53770,19
53771,52
53772,62
53773,84
53774,94
53775,96
53776,30
53777,2
53778,12
53779,50
53780,12
53781,39
53782,93
53783,5
53784,68
53785,15
53786,87
53787,54
53788,97
53789,99
53790,82
53791,32
53792,3
53793,67
53794,96
53795,39
53796,90
53797,52
53798,9
53799,92
53800,100
53801,71
53802,22
53803,55
53804,22
53805,15
53806,91
53807,69
53808,72
53809,23
53810,9
53811,32
53812,81
53813,59
53814,7
53815,85
53816,71
53817,69
53818,4
53819,52
53820,24
53821,72
53822,70
53823,44
53824,77
53825,56
53826,18
53827,36
53828,31
53829,39
53830,81
53831,87
53832,26
53833,65
53834,65
53835,82
53836,35
53837,26
53838,4
53839,69
53840,41
53841,15
53842,79
53843,78
53844,20
53845,35
53846,91
53847,23
53848,3
53849,91
53850,46
53851,63
53852,76
53853,2
53854,64
53855,49
53856,18
53857,18
53858,84
53859,9
53860,25
53861,2
53862,49
53863,100
53864,3
53865,51
53866,20
53867,78
53868,55
53869,8
53870,85
53871,32
53872,38
53873,46
53874,82
53875,86
53876,63
53877,30
53878,17
53879,51
53880,93
53881,86
53882,23
53883,19
53884,96
53885,80
53886,20
53887,88
53888,11
53889,84
53890,53
53891,54
53892,72
53893,50
53894,39
53895,58
53896,86
53897,43
53898,34
53899,91
53900,97
53901,15
53902,96
53903,78
53904,24
53905,12
53906,69
53907,62
53908,30
53909,23
53910,84
53911,76
53912,89
53913,61
53914,98
53915,67
53916,93
53917,6
53918,67
53919,39
53920,6
53921,82
53922,65
53923,25
53924,62
53925,85
53926,57
53927,18
53928,30
53929,99
53930,45
53931,94
53932,82
53933,83
53934,17
53935,90
53936,90
53937,83
53938,31
53939,57
53940,24
53941,47
53942,69
53943,65
53944,38
53945,26
53946,67
53947,14
53948,10
53949,98
53950,77
53951,20
53952,41
53953,53
53954,38
53955,95
53956,50
53957,67
53958,2
53959,42
53960,48
53961,16
53962,24
53963,87
53964,14
53965,35
53966,18
53967,58
53968,17
53969,65
53970,99
53971,30
53972,46
53973,40
53974,63
53975,34
53976,54
53977,26
53978,38
53979,63
53980,93
53981,41
53982,52
53983,52
53984,11
53985,90
53986,44
53987,91
53988,77
53989,86
53990,87
53991,14
53992,11
53993,85
53994,33
53995,5
53996,25
53997,3
53998,43
53999,19
54000,35
54001,12
54002,53
54003,99
54004,80
54005,3
54006,82
54007,44
54008,81
54009,59
54010,35
54011,86
54012,36
54013,2
54014,71
54015,62
54016,79
54017,97
54018,65
54019,42
54020,58
54021,17
54022,19
54023,27
54024,98
54025,26
54026,65
54027,43
54028,72
54029,65
54030,27
54031,4
54032,47
54033,67
54034,24
54035,82
54036,94
54037,78
54038,76
54039,52
54040,97
54041,52
54042,78
54043,19
54044,90
54045,68
54046,67
54047,43
54048,37
54049,51
54050,100
54051,61
54052,91
54053,99
54054,98
54055,26
54056,98
54057,19
54058,95
54059,2
54060,62
54061,9
54062,67
54063,72
54064,8
54065,31
54066,3
54067,90
54068,55
54069,66
54070,20
54071,89
54072,10
54073,9
54074,93
54075,19
54076,43
54077,87
54078,29
54079,25
54080,95
54081,21
54082,31
54083,77
54084,35
54085,26
54086,93
54087,15
54088,23
54089,94
54090,94
54091,62
54092,91
54093,31
54094,17
54095,6
54096,76
54097,61
54098,12
54099,14
54100,5
54101,95
54102,36
54103,17
54104,50
54105,3
54106,38
54107,54
54108,10
54109,58
54110,63
54111,46
54112,12
54113,79
54114,35
54115,89
54116,27
54117,60
54118,88
54119,57
54120,72
54121,96
54122,80
54123,83
54124,74
54125,59
54126,88
54127,28
54128,34
54129,18
54130,2
54131,57
54132,19
54133,47
54134,56
54135,23
54136,34
54137,41
54138,12
54139,60
54140,63
54141,27
54142,6
54143,65
54144,66
54145,95
54146,61
54147,29
54148,25
54149,78
54150,79
54151,86
54152,43
54153,55
54154,36
54155,98
54156,11
54157,83
54158,70
54159,67
54160,48
54161,11
54162,20
54163,44
54164,73
54165,19
54166,66
54167,53
54168,62
54169,97
54170,56
54171,23
54172,4
54173,40
54174,97
54175,73
54176,51
54177,39
54178,51
54179,1
54180,40
54181,42
54182,85
54183,45
54184,87
54185,49
54186,26
54187,57
54188,32
54189,47
54190,80
54191,74
54192,65
54193,9
54194,64
54195,9
54196,62
54197,44
54198,38
54199,24
54200,48
54201,74
54202,3
54203,41
54204,99
54205,31
54206,88
54207,45
54208,73
54209,59
54210,82
54211,63
54212,94
54213,95
54214,63
54215,7
54216,79
54217,39
54218,44
54219,76
54220,90
54221,95
54222,59
54223,34
54224,31
54225,22
54226,42
54227,23
54228,45
54229,23
54230,92
54231,3
54232,48
54233,43
54234,25
54235,81
54236,85
54237,6
54238,87
54239,76
54240,96
54241,26
54242,83
54243,27
54244,23
54245,48
54246,62
54247,91
54248,58
54249,81
54250,66
54251,51
54252,80
54253,50
54254,27
54255,51
54256,97
54257,36
54258,67
54259,5
54260,4
54261,19
54262,60
54263,2
54264,52
54265,99
54266,91
54267,1
54268,24
54269,35
54270,80
54271,1
54272,48
54273,7
54274,96
54275,31
54276,87
54277,78
54278,7
54279,26
54280,44
54281,60
54282,35
54283,93
54284,12
54285,3
54286,96
54287,22
54288,32
54289,85
54290,79
54291,78
54292,58
54293,2
54294,86
54295,15
54296,68
54297,65
54298,23
54299,30
54300,36
54301,21
54302,45
54303,52
54304,13
54305,3
54306,24
54307,79
54308,83
54309,7
54310,82
54311,45
54312,78
54313,11
54314,69
54315,40
54316,42
54317,29
54318,18
54319,39
54320,44
54321,100
54322,56
54323,91
54324,32
54325,37
54326,81
54327,72
54328,34
54329,76
54330,16
54331,1
54332,4
54333,8
54334,60
54335,43
54336,99
54337,55
54338,30
54339,78
54340,38
54341,8
54342,71
54343,31
54344,65
54345,95
54346,69
54347,13
54348,9
54349,84
54350,25
54351,74
54352,85
54353,22
54354,34
54355,76
54356,67
54357,67
54358,29
54359,32
54360,6
54361,81
54362,83
54363,37
54364,35
54365,69
54366,63
54367,15
54368,3
54369,53
54370,64
54371,7
54372,13
54373,20
54374,10
54375,14
54376,8
54377,11
54378,21
54379,63
54380,61
54381,16
54382,46
54383,84
54384,64
54385,94
54386,47
54387,47
54388,98
54389,57
54390,60
54391,13
54392,12
54393,51
54394,72
54395,52
54396,48
54397,69
54398,90
54399,85
54400,13
54401,84
54402,1
54403,6
54404,18
54405,89
54406,23
54407,23
54408,24
54409,91
54410,98
54411,35
54412,45
54413,7
54414,14
54415,8
54416,20
54417,18
54418,83
54419,51
54420,29
54421,59
54422,79
54423,56
54424,76
54425,100
54426,47
54427,90
54428,17
54429,67
54430,32
54431,78
54432,49
54433,66
54434,87
54435,38
54436,97
54437,45
54438,77
54439,10
54440,78
54441,12
54442,71
54443,51
54444,78
54445,53
54446,83
54447,60
54448,59
54449,74
54450,90
54451,53
54452,26
54453,24
54454,44
54455,88
54456,69
54457,64
54458,99
54459,24
54460,15
54461,21
54462,33
54463,64
54464,53
54465,36
54466,27
54467,6
54468,57
54469,31
54470,21
54471,33
54472,13
54473,46
54474,19
54475,40
54476,99
54477,67
54478,79
54479,88
54480,24
54481,25
54482,3
54483,85
54484,75
54485,61
54486,43
54487,76
54488,71
54489,93
54490,68
54491,12
54492,7
54493,87
54494,46
54495,39
54496,7
54497,74
54498,18
54499,34
54500,7
54501,57
54502,61
54503,62
54504,9
54505,75
54506,4
54507,6
54508,39
54509,91
54510,24
54511,29
54512,57
54513,17
54514,59
54515,50
54516,27
54517,40
54518,4
54519,85
54520,12
54521,46
54522,34
54523,38
54524,95
54525,86
54526,15
54527,9
54528,74
54529,18
54530,87
54531,39
54532,95
54533,5
54534,53
54535,17
54536,51
54537,18
54538,16
54539,92
54540,50
54541,39
54542,85
54543,98
54544,65
54545,71
54546,30
54547,25
54548,23
54549,93
54550,21
54551,82
54552,46
54553,84
54554,98
54555,49
54556,74
54557,44
54558,48
54559,58
54560,93
54561,29
54562,58
54563,88
54564,93
54565,99
54566,60
54567,75
54568,42
54569,12
54570,23
54571,83
54572,1
54573,99
54574,30
54575,37
54576,34
54577,98
54578,94
54579,40
54580,14
54581,42
54582,39
54583,81
54584,50
54585,72
54586,41
54587,43
54588,58
54589,27
54590,46
54591,77
54592,20
54593,73
54594,12
54595,25
54596,45
54597,30
54598,48
54599,62
54600,91
54601,93
54602,20
54603,30
54604,45
54605,96
54606,7
54607,58
54608,70
54609,11
54610,11
54611,33
54612,34
54613,1
54614,18
54615,88
54616,48
54617,72
54618,75
54619,81
54620,100
54621,10
54622,57
54623,37
54624,100
54625,57
54626,23
54627,30
54628,81
54629,100
54630,46
54631,30
54632,14
54633,73
54634,48
54635,53
54636,79
54637,47
54638,77
54639,83
54640,57
54641,31
54642,36
54643,2
54644,34
54645,1
54646,2
54647,12
54648,96
54649,75
54650,53
54651,5
54652,35
54653,100
54654,92
54655,58
54656,86
54657,10
54658,77
54659,55
54660,38
54661,6
54662,38
54663,75
54664,68
54665,51
54666,46
54667,17
54668,55
54669,61
54670,98
54671,46
54672,67
54673,34
54674,57
54675,11
54676,57
54677,63
54678,58
54679,6
54680,34
54681,26
54682,68
54683,94
54684,22
54685,56
54686,81
54687,11
54688,21
54689,96
54690,40
54691,48
54692,8
54693,74
54694,21
54695,28
54696,12
54697,57
54698,57
54699,81
54700,48
54701,98
54702,97
54703,63
54704,18
54705,10
54706,48
54707,71
54708,9
54709,10
54710,59
54711,73
54712,35
54713,36
54714,63
54715,30
54716,39
54717,83
54718,35
54719,74
54720,46
54721,40
54722,79
54723,64
54724,8
54725,27
54726,44
54727,75
54728,10
54729,62
54730,10
54731,18
54732,14
54733,6
54734,7
54735,73
54736,90
54737,9
54738,30
54739,25
54740,18
54741,14
54742,94
54743,62
54744,45
54745,95
54746,36
54747,10
54748,51
54749,66
54750,89
54751,78
54752,68
54753,43
54754,37
54755,34
54756,30
54757,22
54758,78
54759,100
54760,8
54761,21
54762,36
54763,52
54764,13
54765,93
54766,99
54767,34
54768,100
54769,65
54770,31
54771,54
54772,43
54773,13
54774,10
54775,82
54776,97
54777,19
54778,42
54779,97
54780,92
54781,91
54782,87
54783,62
54784,86
54785,36
54786,32
54787,43
54788,93
54789,48
54790,32
54791,60
54792,22
54793,35
54794,1
54795,56
54796,88
54797,37
54798,9
54799,81
54800,90
54801,67
54802,93
54803,65
54804,72
54805,64
54806,14
54807,38
54808,35
54809,55
54810,99
54811,69
54812,11
54813,84
54814,67
54815,21
54816,97
54817,19
54818,27
54819,98
54820,24
54821,98
54822,31
54823,7
54824,44
54825,79
54826,13
54827,26
54828,40
54829,22
54830,84
54831,43
54832,41
54833,94
54834,1
54835,51
54836,10
54837,28
54838,43
54839,2
54840,58
54841,60
54842,10
54843,68
54844,86
54845,55
54846,9
54847,63
54848,26
54849,30
54850,34
54851,13
54852,41
54853,43
54854,34
54855,35
54856,21
54857,56
54858,43
54859,25
54860,46
54861,17
54862,44
54863,56
54864,69
54865,93
54866,69
54867,31
